Time,BTC-25MAR22,BTC-31DEC21,BTC-PERPETUAL,spread,moving_average,moving_std_dev,upper_band,lower_band,long_entry,long_exit,short_entry,short_exit,positions_long,positions_short,long_sl,positions_long_sl,short_sl,positions_short_sl
1631291400000,47947.5,46732.0,45528.0,842.2599999999948,765.6528999999973,122.904311468952,1023.7519540847966,507.5538459151981,False,True,False,False,0.0,,False,1.0,False,
1631293200000,47947.5,46732.0,45675.5,887.9849999999951,766.5496999999973,123.64266515799248,1026.1992968317816,506.9001031682131,False,True,False,False,0.0,,False,1.0,False,
1631295000000,48294.5,47077.0,45729.0,799.6199999999972,766.7342999999973,123.68586812362152,1026.4746230596024,506.99397694039214,False,True,False,False,0.0,,False,1.0,False,
1631296800000,48451.0,47177.5,45819.0,852.364999999998,766.8102999999973,123.73833230678889,1026.660797844254,506.9598021557406,False,True,False,False,0.0,,False,1.0,False,
1631298600000,48338.0,47088.5,45744.0,832.7049999999945,766.6870999999971,123.66817368983656,1026.3902647486539,506.98393525134037,False,True,False,False,0.0,,False,1.0,False,
1631300400000,48083.0,46872.0,45599.5,816.5249999999996,766.3288999999971,123.4937546933827,1025.6657848561008,506.99201514389347,False,True,False,False,0.0,,False,1.0,False,
1631302200000,48252.5,47004.5,45657.5,830.4299999999967,765.9650999999972,123.2729817398967,1024.8383616537803,507.0918383462141,False,True,False,False,0.0,,False,1.0,False,
1631304000000,48241.0,46977.5,45655.0,853.5249999999978,767.1855999999972,123.84184511580791,1027.2534747431937,507.11772525680055,False,True,False,False,0.0,,False,1.0,False,
1631305800000,47626.0,46454.5,45095.0,750.0549999999967,764.5528999999972,122.75236161784912,1022.3328593974803,506.77294060251404,False,False,False,True,,0.0,False,1.0,False,1.0
1631307600000,47701.5,46497.5,45162.0,789.9949999999935,760.283099999997,117.88840834599056,1007.8487575265772,512.7174424734169,False,True,False,False,0.0,,False,1.0,False,1.0
1631309400000,46922.0,45800.0,44542.0,732.0200000000004,758.6661999999972,117.70677790106662,1005.8504335922371,511.4819664077572,False,False,False,True,,0.0,False,,False,1.0
1631311200000,46922.0,45800.0,44542.0,732.0200000000004,759.6173999999971,117.28628966386613,1005.918608294116,513.3161917058783,False,False,False,True,,0.0,False,1.0,False,1.0
1631313000000,46922.0,45800.0,44542.0,732.0200000000004,757.3148999999975,116.66129885053516,1002.3036275861214,512.3261724138736,False,False,False,True,,0.0,False,1.0,False,1.0
1631314800000,46922.0,45800.0,44542.0,732.0200000000004,755.0844999999973,116.04357060975519,998.7759982804832,511.3930017195114,False,False,False,True,,0.0,False,1.0,False,1.0
1631316600000,46922.0,45800.0,44542.0,732.0200000000004,756.1904999999975,115.54389732232795,998.8326843768863,513.5483156231088,False,False,False,True,,0.0,False,1.0,False,1.0
1631318400000,46922.0,45800.0,44542.0,732.0200000000004,755.2792999999976,115.55142033242531,997.9372826980908,512.6213173019045,False,False,False,True,,0.0,False,1.0,False,1.0
1631320200000,46922.0,45800.0,44542.0,732.0200000000004,755.9081999999977,115.33297536659781,998.1074482698531,513.7089517301423,False,False,False,True,,0.0,False,,False,1.0
1631322000000,46922.0,45800.0,44542.0,732.0200000000004,756.1468999999977,115.26965374899089,998.2131728728785,514.0806271271168,False,False,False,True,,0.0,False,,False,1.0
1631323800000,46922.0,45800.0,44542.0,732.0200000000004,753.5868999999979,114.33323718145944,993.6866980810627,513.487101918933,False,False,False,True,,0.0,False,,False,1.0
1631325600000,46922.0,45800.0,44542.0,732.0200000000004,753.5396999999979,114.34181496912088,993.6575114351517,513.421888564844,False,False,False,True,,0.0,False,,False,1.0
1631327400000,46922.0,45800.0,44542.0,732.0200000000004,750.8732999999979,113.2305565442944,988.6574687430161,513.0891312569797,False,False,False,True,,0.0,False,,False,1.0
1631329200000,46922.0,45800.0,44542.0,732.0200000000004,749.8058999999979,113.1500597486655,987.4210254721954,512.1907745278004,False,False,False,True,,0.0,False,,False,1.0
1631331000000,46922.0,45800.0,44542.0,732.0200000000004,748.926299999998,113.11321649904235,986.464054647987,511.3885453520091,False,False,False,True,,0.0,False,,False,1.0
1631332800000,46922.0,45800.0,44542.0,732.0200000000004,748.223499999998,113.10678053649418,985.7477391266358,510.69926087336023,False,False,False,True,,0.0,False,,False,1.0
1631334600000,46922.0,45800.0,44542.0,732.0200000000004,746.0202999999982,112.30934605658251,981.8699267188215,510.1706732811749,False,False,False,True,,0.0,False,,False,1.0
1631336400000,46922.0,45800.0,44542.0,732.0200000000004,744.7709999999981,112.10647408899902,980.1945955868961,509.3474044131002,False,False,False,True,,0.0,False,,False,1.0
1631338200000,46922.0,45800.0,44542.0,732.0200000000004,743.3753999999983,111.81600331710251,978.1890069659136,508.56179303408305,False,False,False,True,,0.0,False,,False,1.0
1631340000000,46922.0,45800.0,44542.0,732.0200000000004,742.9065999999983,111.81344066671345,977.7148254000965,508.09837459990007,False,False,False,True,,0.0,False,,False,1.0
1631341800000,46922.0,45800.0,44542.0,732.0200000000004,742.1481999999983,111.75492364523872,976.8335396549996,507.46286034499695,False,False,False,True,,0.0,False,,False,1.0
1631343600000,46922.0,45800.0,44542.0,732.0200000000004,738.0901999999983,108.24077755395031,965.3958328632939,510.7845671367026,False,False,False,True,,0.0,False,1.0,False,1.0
1631345400000,46922.0,45800.0,44542.0,732.0200000000004,735.6192999999985,106.90626083699227,960.1224477576823,511.1161522423147,False,False,False,True,,0.0,False,1.0,False,1.0
1631347200000,46922.0,45800.0,44542.0,732.0200000000004,735.1560999999982,106.86994651761383,959.5829876869873,510.72921231300916,False,False,False,True,,0.0,False,1.0,False,1.0
1631349000000,46922.0,45800.0,44542.0,732.0200000000004,734.2158999999986,106.68270762321558,958.2495860087513,510.1822139912458,False,False,False,True,,0.0,False,1.0,False,1.0
1631350800000,46922.0,45800.0,44542.0,732.0200000000004,737.4079999999985,104.09911101589705,956.0161331333824,518.7998668666147,False,False,False,True,,0.0,False,1.0,False,1.0
1631352600000,46922.0,45800.0,44542.0,732.0200000000004,737.9200999999987,104.0064728141909,956.3336929097995,519.5065070901978,False,False,False,True,,0.0,False,1.0,False,1.0
1631354400000,46922.0,45800.0,44542.0,732.0200000000004,736.3964999999986,103.51273725855792,953.7732482429702,519.0197517570269,False,False,False,True,,0.0,False,1.0,False,1.0
1631356200000,46922.0,45800.0,44542.0,732.0200000000004,733.4453999999989,101.42988664063837,946.4481619453395,520.4426380546583,False,False,False,True,,0.0,False,1.0,False,1.0
1631358000000,46922.0,45800.0,44542.0,732.0200000000004,732.7970999999989,101.33131505270374,945.5928616106767,520.0013383893211,False,False,False,True,,0.0,False,1.0,False,1.0
1631359800000,46922.0,45800.0,44542.0,732.0200000000004,730.6161999999989,100.11978382842794,940.8677460396976,520.3646539603002,False,True,False,False,0.0,,False,1.0,False,1.0
1631361600000,46922.0,45800.0,44542.0,732.0200000000004,729.9522999999991,99.99565705989909,939.9431798257872,519.9614201742111,False,True,False,False,0.0,,False,1.0,False,1.0
1631363400000,46922.0,45800.0,44542.0,732.0200000000004,732.3498999999991,98.53980374418731,939.2834878627925,525.4163121372058,False,False,False,True,,0.0,False,1.0,False,1.0
1631365200000,48171.5,46959.5,45532.5,769.630000000001,731.5114999999992,98.02920821119791,937.3728372435148,525.6501627564835,False,True,False,False,0.0,,False,1.0,False,0.0
1631367000000,48291.5,47031.5,45601.0,816.5450000000001,731.5642999999993,98.07519245208958,937.5222041493874,525.6063958506112,False,True,False,False,0.0,,False,1.0,False,0.0
1631368800000,48317.5,47107.5,45694.0,771.814999999995,734.3301999999993,97.19991489232703,938.450021273886,530.2103787261126,False,True,False,False,0.0,,False,1.0,False,
1631370600000,48332.5,47079.5,45699.5,825.1999999999953,735.2481999999992,97.84788806483807,940.7287649361592,529.7676350638392,False,True,False,False,0.0,,False,1.0,False,
1631372400000,48197.0,46982.0,45601.0,786.889999999994,737.2796999999991,97.84446760153921,942.7530819632315,531.8063180367668,False,True,False,False,0.0,,False,1.0,False,
1631374200000,48200.5,46988.5,45593.0,779.394999999995,739.9063999999989,97.16092459637524,943.9443416523869,535.868458347611,False,True,False,False,0.0,,False,1.0,False,
1631376000000,48258.5,47061.0,45665.0,764.7399999999961,743.0698999999989,95.287792896069,943.1742650817439,542.965534918254,False,True,False,False,0.0,,False,1.0,False,1.0
1631377800000,48555.0,47301.0,45909.0,822.4799999999941,754.8998999999989,60.941735904091935,882.8775453985919,626.9222546014058,False,True,False,False,0.0,,False,1.0,False,
1631379600000,48297.5,47107.0,45748.0,769.2099999999937,761.0797999999988,43.66778433523858,852.7821471039998,669.3774528959979,False,True,False,False,0.0,,False,1.0,False,1.0
1631381400000,48241.0,47013.5,45676.0,812.8749999999945,760.4920999999988,42.74082843619412,850.2478397160064,670.7363602839912,False,True,False,False,0.0,,False,1.0,False,
1631383200000,48182.0,47017.0,45644.0,739.3699999999953,757.5197999999988,38.667108194121376,838.7207272076537,676.3188727923439,False,False,False,True,,0.0,False,,False,1.0
1631385000000,48236.0,47028.0,45661.5,784.3850000000002,757.215099999999,38.38760098909457,837.8290620770975,676.6011379229004,False,True,False,False,0.0,,False,1.0,False,1.0
1631386800000,48040.0,46877.0,45524.0,743.5699999999979,755.0391999999989,35.886085592568215,830.3999797443921,679.6784202556057,False,False,False,True,,0.0,False,,False,1.0
1631388600000,47887.0,46725.5,45403.0,751.5249999999942,753.4155999999989,34.09210665801754,825.0090239818358,681.822176018162,False,False,False,True,,0.0,False,,False,1.0
1631390400000,47795.5,46598.0,45265.5,784.4249999999956,752.7735999999989,33.16916855925474,822.4288539744339,683.1183460255638,False,True,False,False,0.0,,False,1.0,False,
1631392200000,47816.5,46655.5,45328.5,749.6299999999974,751.1575999999988,31.21952762873339,816.7186080203388,685.5965919796587,False,False,False,True,,0.0,False,,False,1.0
1631394000000,48008.0,46810.5,45467.5,781.1699999999946,749.7104999999988,27.875540083795578,808.2491341759695,691.171865824028,False,True,False,False,0.0,,False,1.0,False,
1631395800000,47957.0,46758.5,45413.5,781.5499999999975,750.3403999999989,28.236984501334334,809.638067452801,691.0427325471968,False,True,False,False,0.0,,False,1.0,False,
1631397600000,47710.0,46528.5,45186.0,765.3250000000007,749.846999999999,27.74111961261226,808.1033511864847,691.5906488135132,False,True,False,False,0.0,,False,1.0,False,1.0
1631399400000,47601.5,46428.0,45115.0,766.4699999999993,750.5359999999989,27.71712146784546,808.7419550824744,692.3300449175234,False,True,False,False,0.0,,False,1.0,False,1.0
1631401200000,47730.5,46563.5,45250.0,759.814999999995,751.0918999999989,27.61673133993363,809.0870358138595,693.0967641861382,False,True,False,False,0.0,,False,1.0,False,1.0
1631403000000,47679.5,46509.0,45198.5,764.244999999999,751.7363999999986,27.538472644018153,809.5671925524367,693.9056074475606,False,True,False,False,0.0,,False,1.0,False,1.0
1631404800000,47546.0,46373.5,45043.5,760.1999999999971,752.2999999999987,27.414810592273515,809.8711022437731,694.7288977562243,False,True,False,False,0.0,,False,1.0,False,1.0
1631406600000,47492.0,46310.0,44970.0,766.5999999999949,752.9915999999986,27.32880524980294,810.3820910245847,695.6011089754124,False,True,False,False,0.0,,False,1.0,False,1.0
1631408400000,47263.0,46133.0,44837.0,728.2399999999961,752.9159999999986,27.393155763207997,810.4416271027353,695.3903728972618,False,False,False,True,,0.0,False,,False,1.0
1631410200000,47419.0,46289.0,44987.5,726.5349999999962,752.8062999999983,27.48935853150274,810.533952916154,695.0786470838425,False,False,False,True,,0.0,False,,False,1.0
1631412000000,47677.0,46542.0,45190.5,716.0349999999962,752.4865999999982,27.826915696821285,810.923122963323,694.0500770366735,False,False,False,True,,0.0,False,,False,1.0
1631413800000,47865.0,46681.0,45339.5,768.1350000000002,753.2088999999983,27.7534441566293,811.4911327289198,694.9266672710768,False,True,False,False,0.0,,False,1.0,False,
1631415600000,47876.0,46678.5,45320.5,776.5200000000004,754.0988999999984,27.77359719825019,812.4234541163238,695.7743458836729,False,True,False,False,0.0,,False,1.0,False,
1631417400000,47886.0,46686.5,45344.0,783.3249999999971,755.1249999999983,27.888738638946418,813.6913511417857,696.5586488582109,False,True,False,False,0.0,,False,1.0,False,
1631419200000,47969.5,46787.5,45438.0,763.6550000000007,755.7576999999983,27.712153751282635,813.9532228776918,697.5621771223048,False,True,False,False,0.0,,False,1.0,False,
1631421000000,47920.0,46734.0,45380.0,766.2599999999984,756.4424999999983,27.536092146083185,814.268293506773,698.6167064932235,False,True,False,False,0.0,,False,1.0,False,
1631422800000,47990.5,46785.5,45436.5,786.8099999999959,757.5382999999981,27.634372943558912,815.5704831814718,699.5061168185244,False,True,False,False,0.0,,False,1.0,False,
1631424600000,47903.5,46710.0,45400.0,787.3999999999942,758.6458999999979,27.700463576464568,816.8168735105735,700.4749264894224,False,True,False,False,0.0,,False,1.0,False,
1631426400000,47881.5,46673.5,45785.5,932.7199999999957,762.6598999999978,36.8077499534639,839.956174902272,685.3636250977237,False,True,True,False,0.0,-1.0,False,1.0,True,0.0
1631428200000,47674.0,46480.0,45328.0,836.8799999999974,764.7570999999979,37.99452693002919,844.5456065530592,684.9685934469366,False,True,False,False,0.0,,False,1.0,False,
1631430000000,47593.5,46428.0,45139.0,765.9099999999999,765.4348999999979,37.699743022780034,844.604360347836,686.2654396521599,False,True,False,False,0.0,,False,1.0,False,1.0
1631431800000,47874.5,46704.0,45331.0,744.8699999999953,765.6918999999976,37.51062915897338,844.4642212338417,686.9195787661536,False,False,False,True,,0.0,False,,False,1.0
1631433600000,48465.0,47300.0,45925.0,738.75,765.8264999999977,37.399247226735916,844.3649191761432,687.2880808238523,False,False,False,True,,0.0,False,,False,1.0
1631435400000,48760.5,47511.5,46162.5,830.8099999999977,767.8022999999977,38.178225312128525,847.9765731554676,687.6280268445278,False,True,False,False,0.0,,False,1.0,False,
1631437200000,48631.5,47453.5,46060.0,746.0150000000012,768.0821999999977,37.96122182467822,847.800765831822,688.3636341681733,False,False,False,True,,0.0,False,,False,1.0
1631439000000,48446.0,47278.0,45880.0,734.619999999999,768.1341999999977,37.91256458540936,847.7505856293574,688.517814370638,False,False,False,True,,0.0,False,,False,1.0
1631440800000,48467.5,47299.5,45934.0,744.6949999999979,768.3876999999976,37.707984500984836,847.5744674520657,689.2009325479295,False,False,False,True,,0.0,False,,False,1.0
1631442600000,48527.0,47357.5,46000.0,748.6749999999956,768.7207999999976,37.452867201405404,847.3718211229489,690.0697788770462,False,False,False,True,,0.0,False,,False,1.0
1631444400000,48483.0,47357.5,45964.5,693.6699999999964,767.9537999999974,38.595073500965064,849.003454352024,686.9041456479707,False,False,False,True,,0.0,False,,False,1.0
1631446200000,48593.0,47357.5,46077.0,838.5449999999964,770.0842999999973,39.500538165075696,853.0354301466563,687.1331698533382,False,True,False,False,0.0,,False,1.0,False,
1631448000000,48592.5,47357.5,46040.5,826.7299999999959,771.9784999999973,39.906722354070624,855.7826169435457,688.174383056449,False,True,False,False,0.0,,False,1.0,False,
1631449800000,48558.0,47357.5,46023.5,786.9599999999955,773.0772999999972,39.538710948813936,856.1085929925065,690.0460070074879,False,True,False,False,0.0,,False,1.0,False,
1631451600000,48630.5,47357.5,46112.5,887.0499999999956,776.1778999999972,42.23973416041847,864.881341736876,687.4744582631183,False,True,True,False,0.0,-1.0,False,1.0,False,
1631453400000,48499.0,47221.0,45946.0,882.7499999999982,779.1924999999969,44.349922040103166,872.3273362842135,686.0576637157803,False,True,True,False,0.0,-1.0,False,1.0,False,
1631455200000,48487.5,47221.0,45940.5,869.5449999999983,781.190799999997,46.12567932549867,878.0547265835443,684.3268734164498,False,True,False,False,0.0,,False,1.0,False,
1631457000000,48436.0,47390.0,45899.5,583.9449999999979,776.538799999997,53.60956115773061,889.1188784312312,663.9587215687627,True,False,False,True,1.0,0.0,True,0.0,False,1.0
1631458800000,48484.0,47390.0,45946.5,646.5149999999976,774.0327999999971,56.67579474856625,893.0519689719862,655.013631028008,True,False,False,True,1.0,0.0,False,,False,1.0
1631460600000,48489.0,47390.0,45963.0,656.6299999999992,770.6613999999971,58.55263775279632,893.6219392808694,647.7008607191249,False,False,False,True,,0.0,False,,False,1.0
1631462400000,48640.5,47366.0,46061.5,870.1050000000014,772.3256999999973,60.18327881566506,898.7105855128939,645.9408144871006,False,True,False,False,0.0,,False,1.0,False,
1631464200000,48462.0,47366.0,45904.5,642.9350000000013,769.5964999999974,62.88941979950488,901.6642815789576,637.5287184210372,False,False,False,True,,0.0,False,,False,1.0
1631466000000,48468.5,47366.0,45931.5,657.8050000000003,767.4577999999974,64.84580281741201,903.6339859165627,631.2816140834321,False,False,False,True,,0.0,False,,False,1.0
1631467800000,48497.5,47279.0,45941.0,803.7199999999939,767.0825999999973,64.57465145444654,902.6893680543351,631.4758319456596,False,True,False,False,0.0,,False,1.0,False,
1631469600000,48467.0,47279.0,45884.5,755.7049999999945,766.8124999999974,64.59381267570188,902.4595066189713,631.1654933810235,False,False,False,True,,0.0,False,1.0,False,1.0
1631471400000,48478.5,47279.0,45924.0,779.4499999999953,766.1439999999975,64.27956780944771,901.1310923998377,631.1569076001573,False,True,False,False,0.0,,False,1.0,False,
1631473200000,48511.5,47274.0,45954.5,828.4549999999981,767.9256999999975,64.7551699852637,903.9115569690513,631.9398430309437,False,True,False,False,0.0,,False,1.0,False,
1631475000000,48494.0,47309.0,45921.5,754.8749999999982,767.3354999999974,64.73657222098217,903.28230166406,631.3886983359348,False,False,False,True,,0.0,False,1.0,False,1.0
1631476800000,48589.5,47245.5,45980.5,951.8499999999967,771.5010999999973,69.68786910438696,917.8456251192099,625.1565748807848,False,True,True,False,0.0,-1.0,False,1.0,False,
1631478600000,47581.0,46380.0,45090.0,801.0999999999967,772.4925999999974,69.75049595503553,918.968641505572,626.0165584944228,False,True,False,False,0.0,,False,1.0,False,
1631480400000,47493.5,46433.5,45014.0,619.9549999999981,769.2031999999974,72.9796983565864,922.4605665488289,615.945833451166,False,False,False,True,,0.0,False,,False,1.0
1631482200000,47775.5,46483.0,45292.0,923.2899999999972,772.6763999999976,76.09503431232443,932.4759720558789,612.8768279441163,False,True,False,False,0.0,,False,1.0,False,
1631484000000,47842.0,46719.5,45368.0,703.5349999999944,771.1236999999976,76.70778187263909,932.2100419325398,610.0373580674554,False,False,False,True,,0.0,False,,False,1.0
1631485800000,48315.5,46719.5,45769.5,1301.4999999999945,781.5226999999974,107.2954587557935,1006.8431633871637,556.202236612831,False,True,True,False,0.0,-1.0,False,1.0,True,0.0
1631487600000,48905.5,47712.0,46299.5,755.6249999999982,781.3286999999973,107.33410565405092,1006.7303218735042,555.9270781264904,False,False,False,True,,0.0,False,,False,1.0
1631489400000,48657.5,47530.5,46104.0,684.784999999998,779.6949999999974,108.18317401430814,1006.8796654300445,552.5103345699504,False,False,False,True,,0.0,False,,False,1.0
1631491200000,48707.5,47530.5,46141.5,746.409999999998,779.4268999999974,108.25003565962494,1006.7519748852098,552.101825114785,False,False,False,True,,0.0,False,,False,1.0
1631493000000,48631.5,47530.5,46100.0,657.5449999999983,777.2928999999974,109.59875338699591,1007.4502821126888,547.135517887306,False,False,False,True,,0.0,False,,False,1.0
1631494800000,47902.5,47530.5,45359.0,-301.1650000000027,756.0655999999975,187.83578433892288,1150.5207471117355,361.61045288825943,True,False,False,True,1.0,0.0,True,0.0,False,1.0
1631496600000,47902.5,47530.5,45199.5,-350.6100000000024,733.7213999999975,244.4689604437818,1247.1062169319393,220.3365830680557,True,False,False,True,1.0,0.0,True,0.0,False,1.0
1631498400000,47902.5,46537.0,45072.0,911.3499999999985,737.3835999999975,245.7533127956878,1253.4655568709418,221.3016431290531,False,True,False,False,0.0,,False,1.0,False,
1631500200000,47375.5,46227.0,44951.0,752.9399999999969,737.9116999999975,245.757895288341,1254.0032801055136,221.82011989448142,False,True,False,False,0.0,,False,1.0,False,
1631502000000,47482.5,46327.0,45047.0,758.6999999999971,738.7649999999977,245.754455566174,1254.849356688963,222.68064331103233,False,True,False,False,0.0,,False,1.0,False,
1631503800000,47008.5,45968.0,44635.5,627.4249999999975,735.9507999999976,246.21648769037742,1253.00542414979,218.89617585020494,False,False,False,True,,0.0,False,1.0,False,1.0
1631505600000,47015.0,45956.5,44645.0,651.9350000000013,733.4590999999974,246.42785705632284,1250.9575998182754,215.96060018171943,False,False,False,True,,0.0,False,1.0,False,1.0
1631507400000,47102.5,46014.5,44724.5,688.0999999999967,731.5545999999974,246.40257551880433,1249.0000085894867,214.1091914105083,False,False,False,True,,0.0,False,1.0,False,1.0
1631509200000,47042.0,45949.0,44713.5,709.9949999999972,730.4813999999975,246.37676576170495,1247.872608099578,213.09019190041715,False,False,False,True,,0.0,False,1.0,False,1.0
1631511000000,47117.0,46031.5,44777.5,696.7600000000002,729.0913999999975,246.3668429624402,1246.461770221122,211.72102977887312,False,False,False,True,,0.0,False,1.0,False,1.0
1631512800000,47224.0,46096.0,44835.0,737.0899999999983,728.0969999999975,246.22942443826253,1245.1787913203489,211.0152086796462,False,True,False,False,0.0,,False,1.0,False,
1631514600000,47211.0,46099.0,44850.0,724.8099999999977,726.8451999999976,246.08083755176395,1243.6149588587018,210.07544114129325,False,False,False,True,,0.0,False,1.0,False,1.0
1631516400000,46654.5,45615.0,44399.0,662.539999999999,721.4415999999976,244.42869385998046,1234.7418571059566,208.14134289403864,False,False,False,True,,0.0,False,1.0,False,1.0
1631518200000,47103.0,45789.5,44495.0,912.2049999999981,722.9480999999977,245.38495813201996,1238.2565120772397,207.6396879227558,False,True,False,False,0.0,,False,1.0,False,
1631520000000,46743.5,45686.0,44406.0,660.6999999999971,720.8438999999977,245.46011872812377,1236.3101493290576,205.37765067093778,False,False,False,True,,0.0,False,1.0,False,1.0
1631521800000,46744.0,45695.0,44434.0,658.0899999999947,719.1082999999976,245.59353376497415,1234.8547209064434,203.3618790935518,False,False,False,True,,0.0,False,1.0,False,1.0
1631523600000,46805.0,45764.0,44502.5,649.9349999999959,717.3319999999975,245.76969452093232,1233.4483584939553,201.21564150603956,False,False,False,True,,0.0,False,1.0,False,1.0
1631525400000,46835.5,45770.0,44539.0,683.8899999999958,714.3935999999975,245.2630323006722,1229.4459678314092,199.34123216858586,False,False,False,True,,0.0,False,1.0,False,1.0
1631527200000,47054.0,45945.5,44658.0,709.3749999999964,713.6607999999974,245.22135852929537,1228.6256529115176,198.69594708847706,False,False,False,True,,0.0,False,1.0,False,1.0
1631529000000,47007.0,45966.5,44704.5,649.2799999999952,711.9539999999973,245.36944906966139,1227.2298430462863,196.67815695370837,False,False,False,True,,0.0,False,1.0,False,1.0
1631530800000,46967.0,45877.5,44609.0,696.2649999999976,710.9853999999974,245.33315219133533,1226.1850196018017,195.7857803981932,False,False,False,True,,0.0,False,1.0,False,1.0
1631532600000,47296.0,46201.0,44920.0,697.8899999999958,709.9696999999973,245.27905074030576,1225.0557065546395,194.8836934453551,False,False,False,True,,0.0,False,,False,1.0
1631534400000,47120.5,46017.5,44756.5,712.0899999999965,710.3380999999973,245.26790239825715,1225.4006950363373,195.27550496365734,False,True,False,False,0.0,,False,1.0,False,
1631536200000,46978.5,45925.0,44642.5,655.9249999999993,706.6856999999975,244.67878269487343,1220.5111436592317,192.86025634076327,False,False,False,True,,0.0,False,,False,1.0
1631538000000,47101.5,46023.5,44755.0,684.7649999999958,703.8463999999974,244.08029919298477,1216.4150283052654,191.27777169472938,False,False,False,True,,0.0,False,1.0,False,1.0
1631539800000,48712.0,47589.0,46188.5,688.8449999999957,701.8840999999973,243.79269676012805,1213.8487631962662,189.91943680372833,False,False,False,True,,0.0,False,1.0,False,1.0
1631541600000,46325.5,45310.0,44110.0,643.4999999999945,697.0130999999974,242.44692376216915,1206.1516399005527,187.87456009944214,False,False,False,True,,0.0,False,,False,1.0
1631543400000,46208.5,45218.0,43950.5,597.5749999999989,691.3095999999974,241.34014760028816,1198.1239099606025,184.49529003939227,False,False,False,True,,0.0,False,,False,1.0
1631545200000,46551.0,45362.0,44265.0,848.9299999999985,690.8972999999975,241.04687106500444,1197.095729236507,184.69887076348812,False,True,False,False,0.0,,False,1.0,False,
1631547000000,46720.0,45634.5,44376.0,695.3649999999998,693.1256999999974,240.5524672711317,1198.285881269374,187.9655187306209,False,True,False,False,0.0,,False,1.0,False,1.0
1631548800000,46622.5,45586.0,44320.5,644.1949999999961,693.0792999999973,240.5618650288263,1198.2592165605324,187.89938343946199,False,False,False,True,,0.0,False,,False,1.0
1631550600000,46817.5,45698.5,44456.5,733.9799999999959,694.6262999999973,240.5713942034763,1199.8262278272975,189.42637217269703,False,True,False,False,0.0,,False,1.0,False,
1631552400000,46783.5,45734.5,44430.0,644.6049999999996,690.1162999999973,239.32505182160213,1192.6989088253617,187.5336911746328,False,False,False,True,,0.0,False,,False,1.0
1631554200000,46847.5,45736.5,44468.5,717.9199999999983,691.6159999999973,239.25829509006024,1194.0584196891239,189.1735803108707,False,True,False,False,0.0,,False,1.0,False,
1631556000000,46909.5,45853.0,44587.0,664.039999999999,691.7406999999971,239.2419376267726,1194.1487690162196,189.3326309837746,False,False,False,True,,0.0,False,,False,1.0
1631557800000,47092.0,45929.0,44732.5,792.0849999999955,691.5079999999973,239.13643269663393,1193.6945086629285,189.32149133706605,False,True,False,False,0.0,,False,1.0,False,
1631559600000,47157.0,45908.5,44806.0,906.7249999999985,694.5283999999973,240.91095823860562,1200.4414123010692,188.61538769892547,False,True,False,False,0.0,,False,1.0,False,
1631561400000,47123.5,45942.5,44782.5,821.3999999999978,695.3673999999972,241.28549982493706,1202.066949632365,188.6678503676294,False,True,False,False,0.0,,False,1.0,False,
1631563200000,47181.0,46078.0,44812.0,710.539999999999,693.0090999999973,240.53324045541814,1198.1289049563754,187.88929504361914,False,True,False,False,0.0,,False,1.0,False,1.0
1631565000000,47575.5,46491.5,45186.0,679.2949999999946,691.4974999999973,240.3739513826965,1196.2827979036601,186.71220209633464,False,False,False,True,,0.0,False,,False,1.0
1631566800000,47458.5,46358.0,45078.5,703.8549999999959,686.5375999999974,237.4327591951773,1185.1463943098697,187.928805690125,False,True,False,False,0.0,,False,1.0,False,1.0
1631568600000,47556.0,46477.0,45167.0,672.8999999999978,683.9735999999972,236.8618893912101,1181.3835677215384,186.56363227845594,False,False,False,True,,0.0,False,,False,1.0
1631570400000,47511.5,46412.5,45102.0,692.7450000000008,685.4293999999974,236.68401247416733,1182.4658261957488,188.39297380424597,False,True,False,False,0.0,,False,1.0,False,1.0
1631572200000,47512.0,46377.0,45101.5,739.5949999999975,681.7554999999973,234.33048946764765,1173.8495278820574,189.66147211793714,False,True,False,False,0.0,,False,1.0,False,
1631574000000,47348.5,46394.5,44949.5,506.0499999999938,677.8057999999974,235.6166986744777,1172.6008672164005,183.01073278359416,False,False,False,True,,0.0,False,,False,1.0
1631575800000,47378.0,46321.5,44981.0,640.9449999999997,664.5946999999974,217.77557308166007,1121.9234034714837,207.2659965285112,False,False,False,True,,0.0,False,,False,1.0
1631577600000,47207.5,46188.0,44910.5,623.4750000000004,661.9516999999975,217.44991696805224,1118.5965256329073,205.30687436708774,False,False,False,True,,0.0,False,,False,1.0
1631579400000,47636.5,46424.0,45219.0,838.9499999999971,665.0349999999976,218.86863802107078,1124.6591398442463,205.41086015574894,False,True,False,False,0.0,,False,1.0,False,
1631581200000,47690.0,46552.0,45269.0,740.2699999999968,664.9121999999974,218.82376728721664,1124.4421113031524,205.3822886968424,False,True,False,False,0.0,,False,1.0,False,
1631583000000,47585.5,46489.5,45183.5,691.1399999999976,665.5840999999974,218.85225958442538,1125.1738451272909,205.9943548727041,False,True,False,False,0.0,,False,1.0,False,1.0
1631584800000,47492.0,46402.5,45088.5,682.159999999998,685.2505999999973,168.62297285404853,1039.3588429934994,331.14235700649544,False,False,False,True,,0.0,False,,False,1.0
